stdorToU,window_key,window_label,lag_hours,mean_acf,std_acf,household_count
ToU,drift_2013,2013 tariff-shift period,14,0.39692567882088,0.3235552272327321,4
ToU,drift_2013,2013 tariff-shift period,15,0.4034947834820388,0.3188365684004464,4
ToU,drift_2013,2013 tariff-shift period,16,0.4204904892114218,0.30912459567678213,4
ToU,drift_2013,2013 tariff-shift period,17,0.44247016218060015,0.29747951244894644,4
ToU,drift_2013,2013 tariff-shift period,18,0.4664066789281857,0.2856594862158328,4
ToU,drift_2013,2013 tariff-shift period,19,0.48629419091242454,0.2786917853202444,4
ToU,drift_2013,2013 tariff-shift period,20,0.5158455785937914,0.2669984490604654,4
ToU,drift_2013,2013 tariff-shift period,21,0.5504136235295064,0.2538983074376915,4
ToU,drift_2013,2013 tariff-shift period,22,0.577120325260057,0.24613237235342003,4
ToU,drift_2013,2013 tariff-shift period,23,0.6094809228716549,0.23231361146157944,4
ToU,drift_2013,2013 tariff-shift period,24,0.6345401019600834,0.21515075941615247,4
ToU,drift_2013,2013 tariff-shift period,25,0.5968532249808088,0.23540906093830635,4
ToU,drift_2013,2013 tariff-shift period,26,0.5651139319536611,0.23980514101907213,4
ToU,drift_2013,2013 tariff-shift period,27,0.5254801911963174,0.2586612240678476,4
ToU,drift_2013,2013 tariff-shift period,28,0.4935087364015371,0.2694192385949999,4
ToU,drift_2013,2013 tariff-shift period,29,0.46808162471136505,0.2773124640131205,4
ToU,drift_2013,2013 tariff-shift period,30,0.44379517635338783,0.28791692607477903,4
ToU,drift_2013,2013 tariff-shift period,31,0.4111664900354444,0.30494789084531176,4
ToU,drift_2013,2013 tariff-shift period,32,0.39316037718365077,0.314411747400623,4
ToU,drift_2013,2013 tariff-shift period,33,0.37602575245936587,0.32381997211902624,4
ToU,drift_2013,2013 tariff-shift period,34,0.3793406682803082,0.3232638907613292,4
ToU,drift_2013,2013 tariff-shift period,35,0.3739432215141362,0.3269311917684093,4
ToU,drift_2013,2013 tariff-shift period,36,0.3605246824512793,0.3329480983058315,4
ToU,drift_2013,2013 tariff-shift period,37,0.3745863976646917,0.3274943408624629,4
ToU,drift_2013,2013 tariff-shift period,38,0.3690280531620221,0.32714056895142624,4
ToU,drift_2013,2013 tariff-shift period,39,0.37723784464067883,0.3209722374449844,4
ToU,drift_2013,2013 tariff-shift period,40,0.39993849498169926,0.3076202386334046,4
ToU,drift_2013,2013 tariff-shift period,41,0.4057837311578453,0.3047286725088115,4
ToU,drift_2013,2013 tariff-shift period,42,0.4342453788722957,0.28888746829713885,4
ToU,drift_2013,2013 tariff-shift period,43,0.4610919942216394,0.27438669647607256,4
ToU,drift_2013,2013 tariff-shift period,44,0.4724235937820183,0.2753008488621918,4
ToU,drift_2013,2013 tariff-shift period,45,0.5170408402917798,0.2496520315228467,4
ToU,drift_2013,2013 tariff-shift period,46,0.5408860750426825,0.245428476859167,4
ToU,drift_2013,2013 tariff-shift period,47,0.5708225303585266,0.23352158832827288,4
ToU,drift_2013,2013 tariff-shift period,48,0.5934315933829899,0.2194365824678402,4
ToU,drift_2013,2013 tariff-shift period,49,0.5705657557811931,0.2269224268806115,4
ToU,drift_2013,2013 tariff-shift period,50,0.5257249622464273,0.24988674658008578,4
ToU,drift_2013,2013 tariff-shift period,51,0.5031388991795662,0.25383088003047233,4
ToU,drift_2013,2013 tariff-shift period,52,0.4670080831851588,0.2709717716436335,4
ToU,drift_2013,2013 tariff-shift period,53,0.44719577250068077,0.27704437719258307,4
ToU,drift_2013,2013 tariff-shift period,54,0.42588262787599707,0.28718591497565643,4
ToU,drift_2013,2013 tariff-shift period,55,0.39123395405636247,0.3060941256780248,4
ToU,drift_2013,2013 tariff-shift period,56,0.3668974921415523,0.31982454071651284,4
ToU,drift_2013,2013 tariff-shift period,57,0.3573858074937107,0.32634470715533936,4
ToU,drift_2013,2013 tariff-shift period,58,0.3495680643993264,0.33221895254264544,4
ToU,drift_2013,2013 tariff-shift period,59,0.34549502616667305,0.3361533339816995,4
ToU,drift_2013,2013 tariff-shift period,60,0.34362683400877087,0.33793315541976454,4
ToU,drift_2013,2013 tariff-shift period,61,0.3436479652821102,0.33684123775772234,4
ToU,drift_2013,2013 tariff-shift period,62,0.3458102374668206,0.33285755804554495,4
ToU,drift_2013,2013 tariff-shift period,63,0.3578403115859643,0.3240429966842251,4
ToU,drift_2013,2013 tariff-shift period,64,0.36479811914810806,0.31789807568010237,4
ToU,drift_2013,2013 tariff-shift period,65,0.3837375032990591,0.3063148734044539,4
ToU,drift_2013,2013 tariff-shift period,66,0.4144042191514532,0.2885517364638592,4
ToU,drift_2013,2013 tariff-shift period,67,0.4316517775815669,0.2803057449231616,4
ToU,drift_2013,2013 tariff-shift period,68,0.4651786084425041,0.263859757710434,4
ToU,drift_2013,2013 tariff-shift period,69,0.49470760056941987,0.25287977137580514,4
ToU,drift_2013,2013 tariff-shift period,70,0.5266249731616018,0.238564230591531,4
ToU,drift_2013,2013 tariff-shift period,71,0.5584488030531791,0.22133063848263806,4
ToU,drift_2013,2013 tariff-shift period,72,0.5868142606783711,0.20102317177238385,4
ToU,post_2014,2014 post-drift (Jan-Feb only),0,1.0,0.0,4
ToU,post_2014,2014 post-drift (Jan-Feb only),1,0.3888733969731128,0.25947637043638455,4
ToU,post_2014,2014 post-drift (Jan-Feb only),2,0.2811657283437668,0.18639307260219673,4
ToU,post_2014,2014 post-drift (Jan-Feb only),3,0.21046980554276645,0.13912446957913696,4
ToU,post_2014,2014 post-drift (Jan-Feb only),4,0.1363213260151791,0.11129270861695996,4
ToU,post_2014,2014 post-drift (Jan-Feb only),5,0.05546101786320077,0.07948201672566221,4
ToU,post_2014,2014 post-drift (Jan-Feb only),6,0.0011777784982041411,0.051562279868310724,4
ToU,post_2014,2014 post-drift (Jan-Feb only),7,-0.06122780916968013,0.06353895035603849,4
ToU,post_2014,2014 post-drift (Jan-Feb only),8,-0.07728905257340705,0.058512143213255194,4
ToU,post_2014,2014 post-drift (Jan-Feb only),9,-0.0852308810152228,0.062719856545385,4
ToU,post_2014,2014 post-drift (Jan-Feb only),10,-0.09424756021104276,0.06365791365433346,4
ToU,post_2014,2014 post-drift (Jan-Feb only),11,-0.10348388255738458,0.057582279952628955,4
ToU,post_2014,2014 post-drift (Jan-Feb only),12,-0.12006564982409357,0.04955154230971529,4
ToU,post_2014,2014 post-drift (Jan-Feb only),13,-0.10867680541190458,0.056034797618672895,4
ToU,post_2014,2014 post-drift (Jan-Feb only),14,-0.08878243906335202,0.07049432034831911,4
ToU,post_2014,2014 post-drift (Jan-Feb only),15,-0.1010633562370868,0.056397572344122605,4
ToU,post_2014,2014 post-drift (Jan-Feb only),16,-0.09396185479187907,0.05148971778640509,4
ToU,post_2014,2014 post-drift (Jan-Feb only),17,-0.060807904068150495,0.06263731109218974,4
ToU,post_2014,2014 post-drift (Jan-Feb only),18,-0.019960993914237855,0.06108281145888688,4
ToU,post_2014,2014 post-drift (Jan-Feb only),19,0.0392848712994283,0.055105555445221825,4
ToU,post_2014,2014 post-drift (Jan-Feb only),20,0.0931989516540051,0.05585583146589944,4
ToU,post_2014,2014 post-drift (Jan-Feb only),21,0.1347288193479471,0.09693569938189923,4
ToU,post_2014,2014 post-drift (Jan-Feb only),22,0.18884711619965644,0.11000946779923715,4
ToU,post_2014,2014 post-drift (Jan-Feb only),23,0.27073712372109604,0.12150510003463386,4
ToU,post_2014,2014 post-drift (Jan-Feb only),24,0.37347275700954563,0.08880071484755722,4
ToU,post_2014,2014 post-drift (Jan-Feb only),25,0.2771857306229116,0.10343978144791832,4
ToU,post_2014,2014 post-drift (Jan-Feb only),26,0.19617231543340347,0.09088550907713698,4
ToU,post_2014,2014 post-drift (Jan-Feb only),27,0.13608310306486446,0.0814822387924044,4
ToU,post_2014,2014 post-drift (Jan-Feb only),28,0.09102585960208949,0.06824018652950005,4
ToU,post_2014,2014 post-drift (Jan-Feb only),29,0.04561523576175526,0.05159120585624869,4
ToU,post_2014,2014 post-drift (Jan-Feb only),30,-0.025005941015125512,0.06332996834186201,4
ToU,post_2014,2014 post-drift (Jan-Feb only),31,-0.04190102707948018,0.06346333178060028,4
ToU,post_2014,2014 post-drift (Jan-Feb only),32,-0.09629462945155842,0.04740782051301346,4
ToU,post_2014,2014 post-drift (Jan-Feb only),33,-0.09192633265492015,0.0526269312373479,4
ToU,post_2014,2014 post-drift (Jan-Feb only),34,-0.08995751655021089,0.06406338771424992,4
ToU,post_2014,2014 post-drift (Jan-Feb only),35,-0.110160375034495,0.056063427967033244,4
ToU,post_2014,2014 post-drift (Jan-Feb only),36,-0.11871353907624922,0.04185715815843117,4
ToU,post_2014,2014 post-drift (Jan-Feb only),37,-0.10595641263985914,0.05999579729454122,4
ToU,post_2014,2014 post-drift (Jan-Feb only),38,-0.10248599645418639,0.06296726804052548,4
ToU,post_2014,2014 post-drift (Jan-Feb only),39,-0.10851596269399316,0.05221262465916784,4
ToU,post_2014,2014 post-drift (Jan-Feb only),40,-0.09658999448514671,0.05202166188576596,4
ToU,post_2014,2014 post-drift (Jan-Feb only),41,-0.07160749686062381,0.0571245796842091,4
ToU,post_2014,2014 post-drift (Jan-Feb only),42,-0.02888595576652946,0.05503241262026776,4
ToU,post_2014,2014 post-drift (Jan-Feb only),43,0.018962573200024736,0.04823127850848894,4
ToU,post_2014,2014 post-drift (Jan-Feb only),44,0.0718472761291211,0.06088974402804453,4
ToU,post_2014,2014 post-drift (Jan-Feb only),45,0.11492647911789394,0.0936177847397784,4
ToU,post_2014,2014 post-drift (Jan-Feb only),46,0.17877075954837024,0.09370857189490467,4
ToU,post_2014,2014 post-drift (Jan-Feb only),47,0.2728602484559189,0.09963030211351666,4
ToU,post_2014,2014 post-drift (Jan-Feb only),48,0.35911813939749837,0.08928979042357267,4
ToU,post_2014,2014 post-drift (Jan-Feb only),49,0.26122806658446723,0.09872159475234456,4
ToU,post_2014,2014 post-drift (Jan-Feb only),50,0.16901247064831942,0.09405364731544537,4
ToU,post_2014,2014 post-drift (Jan-Feb only),51,0.13389056825116688,0.06552369438624683,4
ToU,post_2014,2014 post-drift (Jan-Feb only),52,0.08260086092727251,0.0439743527265573,4
ToU,post_2014,2014 post-drift (Jan-Feb only),53,0.028117734506427572,0.04713000900943551,4
ToU,post_2014,2014 post-drift (Jan-Feb only),54,-0.025203334487949713,0.04894309098644525,4
ToU,post_2014,2014 post-drift (Jan-Feb only),55,-0.06037847477233024,0.05396640480148285,4
ToU,post_2014,2014 post-drift (Jan-Feb only),56,-0.08167266566304097,0.04411116138138225,4
ToU,post_2014,2014 post-drift (Jan-Feb only),57,-0.09060857361742408,0.049378285565681544,4
ToU,post_2014,2014 post-drift (Jan-Feb only),58,-0.10172091092391128,0.05434095919118833,4
ToU,post_2014,2014 post-drift (Jan-Feb only),59,-0.1010590020060872,0.04898915605566336,4
ToU,post_2014,2014 post-drift (Jan-Feb only),60,-0.12062038287629143,0.04114871421035687,4
ToU,post_2014,2014 post-drift (Jan-Feb only),61,-0.10984528724079098,0.04717312961587827,4
ToU,post_2014,2014 post-drift (Jan-Feb only),62,-0.0944303926253203,0.05469441916815132,4
ToU,post_2014,2014 post-drift (Jan-Feb only),63,-0.09700895666794267,0.051866504395949184,4
ToU,post_2014,2014 post-drift (Jan-Feb only),64,-0.09147058915800685,0.044864287867477044,4
ToU,post_2014,2014 post-drift (Jan-Feb only),65,-0.0723923781608658,0.06592524731446443,4
ToU,post_2014,2014 post-drift (Jan-Feb only),66,-0.026191084003725988,0.05898695709949409,4
ToU,post_2014,2014 post-drift (Jan-Feb only),67,0.027542328473607533,0.06111973623195086,4
ToU,post_2014,2014 post-drift (Jan-Feb only),68,0.07658002737023897,0.06263394359627515,4
ToU,post_2014,2014 post-drift (Jan-Feb only),69,0.11157344617589271,0.08342891165219277,4
ToU,post_2014,2014 post-drift (Jan-Feb only),70,0.17340772754099743,0.10391524802625583,4
ToU,post_2014,2014 post-drift (Jan-Feb only),71,0.27615010748171726,0.0978001511913046,4
ToU,post_2014,2014 post-drift (Jan-Feb only),72,0.3567941736875991,0.10098131519883201,4
